source,sink
/c/en/close/,/c/en/far_away/
/c/en/close/,/c/en/ope/
/c/en/close/,/c/en/open/
/c/en/close/,/c/en/pen/
/c/en/close/a/,/c/en/aloof/
/c/en/close/a/,/c/en/distant/
/c/en/close/a/,/c/en/open/
/c/en/close/n/,/c/en/beginning/
/c/en/close/v/,/c/en/open/
/c/en/close/v/,/c/en/begin/
/c/en/close/v/,/c/en/extend/
/c/en/close/v/,/c/en/open/
/c/en/close_minded/a/,/c/en/open_minded/
/c/en/close_out/v/,/c/en/open_up/
/c/en/close_range/a/,/c/en/long_range/
/c/en/closed/a/,/c/en/open/
/c/en/closed_adoption/n/,/c/en/open_adoption/
/c/en/closed_book/a/,/c/en/open_book/
/c/en/closed_book/n/,/c/en/open_book/
/c/en/closed_end_fund/n/,/c/en/open_end_fund/
/c/en/closed_matte/a/,/c/en/open_matte/
/c/en/closed_source/a/,/c/en/open_source/
/c/en/closed_syllable/n/,/c/en/open_syllable/
/c/en/closer/,/c/en/far/
/c/en/closer/,/c/en/farther/
/c/en/closer/,/c/en/further/
/c/en/closer/,/c/en/opener/
/c/en/closet/,/c/en/gay/
/c/en/closet/,/c/en/out/
/c/en/closet/,/c/en/out_gay/
/c/en/closing/a/,/c/en/opening/
/c/en/clothes/,/c/en/naked/
/c/en/clothes/,/c/en/undressed/
/c/en/clothes_don't_make_man/,/c/en/fine_feathers_make_fine_birds/
/c/en/cloud/,/c/en/blue/
/c/en/cloud/,/c/en/blue_sky/
/c/en/cloud/,/c/en/clear/
/c/en/cloud/,/c/en/clear_sky/
/c/en/cloud/,/c/en/rain/
/c/en/cloud/,/c/en/sky/
/c/en/cloud/,/c/en/sun/
/c/en/cloud/,/c/en/sunny/
/c/en/cloud/,/c/en/sunshine/
/c/en/cloudless/a/,/c/en/cloudy/
/c/en/club/,/c/en/heart/
/c/en/club/,/c/en/heart_spade/
/c/en/club/,/c/en/spade/
/c/en/clueful/a/,/c/en/clueless/
/c/en/cluefulness/n/,/c/en/cluelessness/
/c/en/clueless/a/,/c/en/clueful/
/c/en/cluelessness/n/,/c/en/cluefulness/
/c/en/clustered/a/,/c/en/nonclustered/
/c/en/clutter/v/,/c/en/unclutter/
/c/en/cluttered/a/,/c/en/uncluttered/
/c/en/coagulant/n/,/c/en/anticoagulant/
/c/en/coagulate/v/,/c/en/dissolve/
/c/en/coagulation/n/,/c/en/declumping/
/c/en/coagulation/n/,/c/en/dissolution/
/c/en/coagulation/n/,/c/en/peptization/
/c/en/coal/,/c/en/diamond/
/c/en/coal/,/c/en/fluid/
/c/en/coarse/a/,/c/en/fine/
/c/en/coarse_grained/a/,/c/en/fine_grained/
/c/en/coast/,/c/en/heartland/
/c/en/coast/,/c/en/inland/
/c/en/coast/,/c/en/land/
/c/en/coast/,/c/en/mainland/
/c/en/coast/,/c/en/midwest/
/c/en/coast/,/c/en/sea/
/c/en/coatable/a/,/c/en/uncoatable/
/c/en/cod/a/,/c/en/bona/
/c/en/code_smell/n/,/c/en/clean_code/
/c/en/coder/n/,/c/en/decoder/
/c/en/codirectional/a/,/c/en/contradirectional/
/c/en/codomain/n/,/c/en/domain/
/c/en/coercee/n/,/c/en/coercer/
/c/en/coercer/n/,/c/en/coercee/
/c/en/coercion/n/,/c/en/noncoercion/
/c/en/coffee/,/c/en/tea/
/c/en/cogitable/a/,/c/en/incogitable/
/c/en/cogitable/a/,/c/en/inconceivable/
/c/en/cogitable/a/,/c/en/unthinkable/
/c/en/cognizant/a/,/c/en/unwitting/
/c/en/coherence/n/,/c/en/incoherence/
/c/en/coherent/a/,/c/en/incoherent/
/c/en/coherently/r/,/c/en/incoherently/
/c/en/cohesion/n/,/c/en/adhesion/
/c/en/coin/,/c/en/bill/
/c/en/coin/,/c/en/cash/
/c/en/coin/,/c/en/dollar/
/c/en/coin/,/c/en/money/
/c/en/coin/,/c/en/paper/
/c/en/coin/,/c/en/paper_money/
/c/en/coinable/a/,/c/en/uncoinable/
/c/en/coion/n/,/c/en/counterion/
/c/en/cold/,/c/en/heat/
/c/en/cold/,/c/en/hot/
/c/en/cold/,/c/en/warm/
/c/en/cold/a/,/c/en/amiable/
/c/en/cold/a/,/c/en/baking/
/c/en/cold/a/,/c/en/hot/
/c/en/cold/a/,/c/en/prepared/
/c/en/cold/n/,/c/en/heat/
/c/en/cold/n/,/c/en/warmth/
/c/en/cold_abscess/n/,/c/en/acute_abscess/
/c/en/cold_blooded/a/,/c/en/homeothermic/
/c/en/cold_blooded/a/,/c/en/warm_blooded/
/c/en/cold_natured/,/c/en/hot_natured/
/c/en/cold_wave/n/,/c/en/heatwave/
/c/en/cold_weapon/n/,/c/en/firearm/
/c/en/coldness/n/,/c/en/heat/
/c/en/coldness/n/,/c/en/warmth/
/c/en/collar/,/c/en/cuffs/
/c/en/collar/,/c/en/hem/
/c/en/collectivism/n/,/c/en/individualism/
/c/en/colloquy/n/,/c/en/soliloquy/
/c/en/colony/,/c/en/country/
/c/en/colony/,/c/en/homeland/
/c/en/colony/,/c/en/independent/
/c/en/colony/,/c/en/independent_state/
/c/en/colony/,/c/en/mother/
/c/en/colony/,/c/en/mother_country/
/c/en/colony/,/c/en/state/
/c/en/color/,/c/en/black/
/c/en/color/,/c/en/black_white/
/c/en/color/,/c/en/clear/
/c/en/color/,/c/en/dark/
/c/en/color/,/c/en/drab/
/c/en/color/,/c/en/monochromatic/
/c/en/color/,/c/en/monochrome/
/c/en/color/,/c/en/white/
/c/en/color/,/c/en/white_black/
/c/en/color/v/,/c/en/decolor/
/c/en/coloring/n/,/c/en/bleach/
/c/en/coloring/n/,/c/en/neutral/
/c/en/coloring/n/,/c/en/shade/
/c/en/colorize/v/,/c/en/discolor/
/c/en/colour/,/c/en/black/
/c/en/colour/,/c/en/black_white/
/c/en/colour/,/c/en/white/
/c/en/colour_television/n/,/c/en/black_and_white_television/
/c/en/coltish/a/,/c/en/serious/
/c/en/column/,/c/en/row/
/c/en/column/,/c/en/rows/
/c/en/column/,/c/en/spreadsheet/
/c/en/column/,/c/en/spreadsheet_row/
/c/en/column/n/,/c/en/row/
/c/en/combinability/n/,/c/en/divisibility/
/c/en/combinability/n/,/c/en/separability/
/c/en/combinability/n/,/c/en/uncombinability/
/c/en/combinable/a/,/c/en/divisible/
/c/en/combinable/a/,/c/en/incombinable/
/c/en/combinable/a/,/c/en/separable/
/c/en/combination/n/,/c/en/division/
/c/en/combination/n/,/c/en/permutation/
/c/en/combinational_logic/n/,/c/en/sequential_logic/
/c/en/combinative/a/,/c/en/noncombinative/
/c/en/combinative/a/,/c/en/partitive/
/c/en/combine/v/,/c/en/disunite/
/c/en/combine/v/,/c/en/divide/
/c/en/combine/v/,/c/en/separate/
/c/en/combined/a/,/c/en/divided/
/c/en/combined/a/,/c/en/separated/
/c/en/combined/a/,/c/en/uncombined/
/c/en/combustibility/n/,/c/en/incombustibility/
/c/en/combustible/a/,/c/en/incombustible/
/c/en/combustion/,/c/en/extinguish/
/c/en/come/,/c/en/go/
/c/en/come/,/c/en/go_away/
/c/en/come/,/c/en/going/
/c/en/come/,/c/en/leave/
/c/en/come/,/c/en/stay/
/c/en/come/v/,/c/en/go/
/c/en/come/v/,/c/en/leave/
/c/en/come_up/v/,/c/en/come_down/
/c/en/come_up/v/,/c/en/go_down/
/c/en/comedist/n/,/c/en/tragedian/
/c/en/comedy/,/c/en/tragedy/
/c/en/comedy/n/,/c/en/drama/
/c/en/comedy/n/,/c/en/tragedy/
/c/en/comely/a/,/c/en/homely/
/c/en/comfort/,/c/en/distress/
/c/en/comfort/,/c/en/uneasy/
/c/en/comfort/n/,/c/en/austerity/
/c/en/comfortable/a/,/c/en/comfortless/
/c/en/comfortable/a/,/c/en/uncomfortable/
/c/en/comfortably/r/,/c/en/uncomfortably/
/c/en/comic/a/,/c/en/tragic/
/c/en/command/,/c/en/ask/
/c/en/command/,/c/en/follow/
/c/en/command/,/c/en/obey/
/c/en/command/,/c/en/serve/
/c/en/command_line_interface/,/c/en/graphical_user_interface/
/c/en/commander/,/c/en/follower/
/c/en/commence/v/,/c/en/cease/
/c/en/commence/v/,/c/en/stop/
/c/en/commensurability/n/,/c/en/incommensurability/
/c/en/commensurable/a/,/c/en/incommensurable/
/c/en/commensurate/a/,/c/en/discommensurate/
/c/en/commensurate/a/,/c/en/incommensurate/
/c/en/comment_out/v/,/c/en/uncomment/
/c/en/commentative/a/,/c/en/diegetic/
/c/en/commercial/,/c/en/show/
/c/en/commiscible/a/,/c/en/incommiscible/
/c/en/commission/n/,/c/en/omission/
/c/en/committally/r/,/c/en/noncommittally/
/c/en/committee/,/c/en/alone/
/c/en/common/,/c/en/elite/
/c/en/common/,/c/en/extraordinary/
/c/en/common/,/c/en/irregular/
/c/en/common/,/c/en/rare/
/c/en/common/,/c/en/unique/
/c/en/common/,/c/en/unusual/
/c/en/common/a/,/c/en/personal/
/c/en/common/a/,/c/en/rare/
/c/en/common/a/,/c/en/special/
/c/en/common_noun/n/,/c/en/proper_noun/
/c/en/common_year/n/,/c/en/leap_year/
/c/en/commonness/n/,/c/en/exception/
/c/en/commonplace/a/,/c/en/distinguished/
/c/en/commonplace/a/,/c/en/inimitable/
/c/en/commonplace/a/,/c/en/unique/
/c/en/communicability/n/,/c/en/incommunicability/
/c/en/communicable/a/,/c/en/incommunicable/
/c/en/communication/n/,/c/en/anticommunication/
/c/en/communisation/n/,/c/en/decommunisation/
/c/en/communise/v/,/c/en/decommunise/
/c/en/community/n/,/c/en/anticommunity/
/c/en/community/n/,/c/en/noncommunity/
/c/en/community_card/n/,/c/en/hole_card/
/c/en/communization/n/,/c/en/decommunization/
/c/en/communize/v/,/c/en/decommunize/
/c/en/commutative/a/,/c/en/anticommutative/
/c/en/compact/,/c/en/expand/
/c/en/compact/,/c/en/loose/
/c/en/compact/,/c/en/out/
/c/en/compact/,/c/en/spread/
/c/en/compact/,/c/en/spread_out/
/c/en/company/,/c/en/alone/
/c/en/company/,/c/en/crowd/
/c/en/company/,/c/en/loneliness/
/c/en/company/,/c/en/lonely/
/c/en/company/,/c/en/solitude/
/c/en/company/,/c/en/three/
/c/en/company/,/c/en/three_crowd/
/c/en/comparability/n/,/c/en/incomparability/
/c/en/comparable/a/,/c/en/incomparable/
/c/en/compare/,/c/en/contrast/
/c/en/comparison/,/c/en/pair/
/c/en/comparison/,/c/en/pair_son/
/c/en/comparison/,/c/en/son/
/c/en/compartmentalization/n/,/c/en/decompartmentalization/
/c/en/compatibilism/n/,/c/en/incompatibilism/
/c/en/compatible/a/,/c/en/incompatible/
/c/en/compatible/a/,/c/en/noncompatible/
/c/en/compearance/n/,/c/en/noncompearance/
/c/en/compersion/n/,/c/en/jealousy/
/c/en/compete/v/,/c/en/cooperate/
/c/en/competence/n/,/c/en/inability/
/c/en/competence/n/,/c/en/incompetence/
/c/en/competence/n/,/c/en/ineptitude/
/c/en/competent/a/,/c/en/incompetent/
/c/en/competition/n/,/c/en/cooperation/
/c/en/competitive/a/,/c/en/cooperative/
/c/en/compilable/a/,/c/en/uncompilable/
/c/en/compile_time/a/,/c/en/run_time/
/c/en/compile_time/n/,/c/en/runtime/
/c/en/complementarian/n/,/c/en/egalitarian/
/c/en/complementary_distribution/n/,/c/en/contrastive_distribution/
/c/en/complementary_distribution/n/,/c/en/free_variation/
/c/en/complete/,/c/en/done/
/c/en/complete/,/c/en/ended/
/c/en/complete/,/c/en/finished/
/c/en/complete/,/c/en/partial/
/c/en/complete/,/c/en/unfinished/
/c/en/complete/a/,/c/en/incomplete/
/c/en/completeness/n/,/c/en/incompleteness/
/c/en/completion/n/,/c/en/incompletion/
/c/en/completion/n/,/c/en/termination/
/c/en/complex/a/,/c/en/basic/
/c/en/complexification/n/,/c/en/simplification/
/c/en/complexity/n/,/c/en/simplicity/
/c/en/complexly/r/,/c/en/simply/
/c/en/compliable/a/,/c/en/incompliable/
/c/en/compliance/n/,/c/en/violation/
/c/en/complicated/a/,/c/en/simple/
/c/en/compliment/,/c/en/nice/
/c/en/compliment/n/,/c/en/insult/
/c/en/compliment/v/,/c/en/insult/
/c/en/complimentary/a/,/c/en/uncomplimentary/
/c/en/comply/v/,/c/en/violate/
/c/en/compos_mentis/a/,/c/en/non_compos_mentis/
/c/en/composite_number/n/,/c/en/prime_number/
/c/en/composite_type/n/,/c/en/primitive_type/
/c/en/compound/a/,/c/en/simple/
/c/en/comprador_bourgeoisie/n/,/c/en/national_bourgeoisie/
/c/en/comprehensible/a/,/c/en/incomprehensible/
/c/en/comprehensibly/r/,/c/en/incomprehensibly/
/c/en/compress/v/,/c/en/decontract/
/c/en/compress/v/,/c/en/expand/
/c/en/compress/v/,/c/en/uncompress/
/c/en/compressible/a/,/c/en/incompressible/
/c/en/compression/,/c/en/expansion/
/c/en/compression/n/,/c/en/decompression/
/c/en/compression/n/,/c/en/rarefaction/
/c/en/comproportionation/n/,/c/en/disproportionation/
/c/en/compulsory/a/,/c/en/optional/
/c/en/computer_literate/a/,/c/en/computer_illiterate/
/c/en/computerizable/a/,/c/en/uncomputerizable/
/c/en/con/n/,/c/en/pro/
/c/en/con/n/,/c/en/pro/
/c/en/con/r/,/c/en/pro/
/c/en/con_sordino/r/,/c/en/senza_sordino/
/c/en/concave/a/,/c/en/convex/
/c/en/concave_function/n/,/c/en/convex_function/
/c/en/concavity/n/,/c/en/convexity/
/c/en/conceal/v/,/c/en/admit/
/c/en/conceal/v/,/c/en/reveal/
/c/en/conceal/v/,/c/en/uncover/
/c/en/conceitful/a/,/c/en/conceitless/
/c/en/conceitless/a/,/c/en/conceitful/
/c/en/conceivability/n/,/c/en/inconceivability/
/c/en/conceivable/a/,/c/en/inconceivable/
/c/en/concentrated/a/,/c/en/diluted/
/c/en/concentric/a/,/c/en/eccentric/
/c/en/conception/n/,/c/en/misconception/
/c/en/concern/,/c/en/carefree/
/c/en/concern/,/c/en/carelessness/
/c/en/concern/,/c/en/caring/
/c/en/concern/,/c/en/indifference/
/c/en/concern/,/c/en/uncaring/
/c/en/conciliatory/a/,/c/en/unconciliatory/
/c/en/concinnity/n/,/c/en/inconcinnity/
/c/en/concise/a/,/c/en/verbose/
/c/en/conclude/v/,/c/en/begin/
/c/en/conclusion/,/c/en/introduction/
/c/en/conclusion/n/,/c/en/beginning/
/c/en/concordant/a/,/c/en/discordant/
/c/en/concordant/a/,/c/en/nonconcordant/
/c/en/concrete/a/,/c/en/discrete/
/c/en/concrete/a/,/c/en/intangible/
/c/en/concrete_class/n/,/c/en/abstract_class/
/c/en/concrete_interface/n/,/c/en/abstract_interface/
/c/en/concrete_method/n/,/c/en/abstract_method/
/c/en/concrete_noun/n/,/c/en/abstract_noun/
/c/en/concrete_term/n/,/c/en/abstract_term/
/c/en/concrete_verb/n/,/c/en/abstract_verb/
/c/en/concrete_verb/n/,/c/en/indefinite_verb/
/c/en/concrete_verb/n/,/c/en/potential_verb/
/c/en/concretization/n/,/c/en/abstraction/
/c/en/concur/v/,/c/en/disagree/
/c/en/concur/v/,/c/en/disperse/
/c/en/concur/v/,/c/en/diverge/
/c/en/condemn/v/,/c/en/acquit/
/c/en/condemn/v/,/c/en/save/
/c/en/condemnation/n/,/c/en/acquittal/
/c/en/condemnation/n/,/c/en/praise/
/c/en/condemned/a/,/c/en/blessed/
/c/en/condense/v/,/c/en/extend/
/c/en/condense/v/,/c/en/magnify/
/c/en/condition/,/c/en/shampoo/
/c/en/condition_precedent/n/,/c/en/condition_subsequent/
/c/en/condition_subsequent/n/,/c/en/condition_precedent/
/c/en/conditional/a/,/c/en/absolute/
/c/en/conditional/a/,/c/en/categorical/
/c/en/conditional/a/,/c/en/unconditional/
/c/en/conditionality/n/,/c/en/absoluteness/
/c/en/condolences/,/c/en/congratulations/
/c/en/conducive/a/,/c/en/inconducive/
/c/en/conducive/a/,/c/en/unconducive/
/c/en/conductive/a/,/c/en/nonconductive/
/c/en/conductor/n/,/c/en/non_conductor/
/c/en/confidence/n/,/c/en/timidity/
/c/en/confident/a/,/c/en/insecure/
/c/en/confirm/v/,/c/en/contradict/
/c/en/confirm/v/,/c/en/deny/
/c/en/confirm/v/,/c/en/disconfirm/
/c/en/confirm/v/,/c/en/dispute/
/c/en/confirm/v/,/c/en/infirm/
/c/en/confirm/v/,/c/en/question/
/c/en/confirmed/a/,/c/en/unconfirmed/
/c/en/conflict/,/c/en/peace/
/c/en/conformal/a/,/c/en/disformal/
/c/en/conformist/n/,/c/en/nonconformist/
/c/en/conformity/n/,/c/en/nonconformity/
/c/en/confusion/n/,/c/en/clarity/
/c/en/confusion/n/,/c/en/distinction/
/c/en/confutable/a/,/c/en/inconfutable/
/c/en/confutable/a/,/c/en/provable/
/c/en/confutable/a/,/c/en/verifiable/
/c/en/congenial/a/,/c/en/uncongenial/
/c/en/congruous/a/,/c/en/incongruous/
/c/en/conjecturable/a/,/c/en/unconjecturable/
/c/en/conjunct/a/,/c/en/disjunct/
/c/en/conjunctive/a/,/c/en/disjunctive/
/c/en/conlang/n/,/c/en/natlang/
/c/en/connect/,/c/en/apart/
/c/en/connect/,/c/en/detach/
/c/en/connect/,/c/en/pull/
/c/en/connect/,/c/en/pull_apart/
/c/en/connect/,/c/en/separate/
/c/en/connect/,/c/en/sever/
/c/en/connect/v/,/c/en/disconnect/
/c/en/connected/a/,/c/en/disconnected/
/c/en/connotation/n/,/c/en/denotation/
/c/en/conquerable/a/,/c/en/inconquerable/
/c/en/conquerable/a/,/c/en/unconquerable/
/c/en/conrotatory/a/,/c/en/disrotatory/
/c/en/consanguine/a/,/c/en/affinal/
/c/en/conscience_vote/n/,/c/en/whipped_vote/
/c/en/conscientious/a/,/c/en/capricious/
/c/en/conscientious/a/,/c/en/impulsive/
/c/en/conscious/a/,/c/en/asleep/
/c/en/conscious/a/,/c/en/unaware/
/c/en/conscious/a/,/c/en/unconscious/
/c/en/consciously/r/,/c/en/subconsciously/
/c/en/consciously/r/,/c/en/unconsciously/
/c/en/consecrate/v/,/c/en/defile/
/c/en/consecrate/v/,/c/en/desecrate/
/c/en/consecutive/a/,/c/en/nonconsecutive/
/c/en/consecutive/a/,/c/en/simultaneously/
/c/en/consensual/a/,/c/en/non_consensual/
/c/en/consensus/n/,/c/en/dissensus/
/c/en/consent/n/,/c/en/dissent/
/c/en/consent/v/,/c/en/disagree/
/c/en/consequent/n/,/c/en/antecedent/
/c/en/consequent_phrase/n/,/c/en/antecedent_phrase/
/c/en/consequential/a/,/c/en/inconsequential/
/c/en/consequentiality/n/,/c/en/inconsequentiality/
/c/en/consequentially/r/,/c/en/inconsequentially/
/c/en/consequentialness/n/,/c/en/inconsequentialness/
/c/en/conservation/,/c/en/excessive/
/c/en/conservation/,/c/en/excessive_waste/
/c/en/conservation/,/c/en/expenditure/
/c/en/conservation/,/c/en/silence/
/c/en/conservation/,/c/en/spending/
/c/en/conservation/,/c/en/waste/
/c/en/conservation/,/c/en/wasting/
/c/en/conservative/a/,/c/en/liberal/
/c/en/conservative/n/,/c/en/liberal/
/c/en/considerable/a/,/c/en/ignorable/
/c/en/considerable/a/,/c/en/negligible/
/c/en/considerate/a/,/c/en/inconsiderate/
/c/en/considerately/r/,/c/en/inconsiderately/
/c/en/considerateness/n/,/c/en/inconsiderateness/
/c/en/considered/a/,/c/en/unthinking/
/c/en/consignee/n/,/c/en/consignor/
/c/en/consignor/n/,/c/en/consignee/
/c/en/consistency/n/,/c/en/inconsistency/
/c/en/consistent/a/,/c/en/contradictory/
/c/en/consistent/a/,/c/en/incompatible/
/c/en/consistent/a/,/c/en/inconsistent/
/c/en/consolation/,/c/en/first/
/c/en/consolation/,/c/en/first_prize/
/c/en/consolation/,/c/en/prize/
/c/en/consolidated/a/,/c/en/nonconsolidated/
/c/en/consonance/n/,/c/en/discordance/
/c/en/consonance/n/,/c/en/dissonance/
/c/en/consonant/,/c/en/vocal/
/c/en/consonant/,/c/en/vowel/
/c/en/consonant/,/c/en/vowels/
/c/en/consonant/a/,/c/en/disconsonant/
/c/en/consonant/a/,/c/en/discordant/
/c/en/consonantal/a/,/c/en/vocalic/
/c/en/conspecific/a/,/c/en/allospecific/
/c/en/conspicuous/a/,/c/en/inconspicuous/
/c/en/conspicuously/r/,/c/en/inconspicuously/
/c/en/conspicuousness/n/,/c/en/inconspicuousness/
/c/en/constat/a/,/c/en/non_constat/
/c/en/constitutional/a/,/c/en/unconstitutional/
/c/en/constitutionally/r/,/c/en/unconstitutionally/
/c/en/construct/v/,/c/en/destroy/
/c/en/constructibility/n/,/c/en/destructibility/
/c/en/constructibility/n/,/c/en/inconstructibility/
/c/en/constructible/a/,/c/en/destructible/
/c/en/constructible/a/,/c/en/inconstructible/
/c/en/construction/n/,/c/en/destruction/
/c/en/constructive/a/,/c/en/destructive/
/c/en/constructive_criticism/n/,/c/en/destructive_criticism/
/c/en/constructor/n/,/c/en/destructor/
/c/en/consumably/r/,/c/en/non_consumably/
/c/en/contact/,/c/en/glasses/
/c/en/contactable/a/,/c/en/uncontactable/
/c/en/contagious/a/,/c/en/non_contagious/
/c/en/contain/,/c/en/go/
/c/en/contain/,/c/en/let/
/c/en/contain/,/c/en/let_go/
/c/en/contain/,/c/en/release/
/c/en/contain/v/,/c/en/exclude/
/c/en/contain/v/,/c/en/release/
/c/en/containable/a/,/c/en/uncontainable/
/c/en/containerizable/a/,/c/en/noncontainerizable/
/c/en/containment/n/,/c/en/détente/
/c/en/containment/n/,/c/en/rollback/
/c/en/contaminate/v/,/c/en/decontaminate/
/c/en/contango/n/,/c/en/backwardation/
/c/en/contemn/v/,/c/en/honor/
/c/en/contemn/v/,/c/en/respect/
/c/en/contemn/v/,/c/en/revere/
/c/en/contemn/v/,/c/en/venerate/
/c/en/contemplatable/a/,/c/en/uncontemplatable/
/c/en/contemplation/n/,/c/en/pragmatism/
/c/en/contemporary/a/,/c/en/anachronistic/
/c/en/contemporary/a/,/c/en/archaic/
/c/en/contemptible/a/,/c/en/respectable/
/c/en/contemptible/a/,/c/en/venerable/
/c/en/contemptive/a/,/c/en/affectionate/
/c/en/contemptuous/a/,/c/en/respectful/
/c/en/contentless/a/,/c/en/contentful/
/c/en/contentless/a/,/c/en/contentful/
/c/en/contentment/n/,/c/en/discontent/
/c/en/contents/,/c/en/index/
/c/en/contest/v/,/c/en/support/
/c/en/context/n/,/c/en/isolation/
/c/en/context_free/a/,/c/en/context_sensitive/
/c/en/context_sensitive/a/,/c/en/context_free/
/c/en/continence/n/,/c/en/incontinence/
/c/en/continent/,/c/en/asia/
/c/en/continent/,/c/en/australia/
/c/en/continent/,/c/en/country/
/c/en/continent/,/c/en/island/
/c/en/continent/,/c/en/ocean/
/c/en/continent/a/,/c/en/incontinent/
/c/en/continent/a/,/c/en/incontinent/
/c/en/continental/a/,/c/en/british/
/c/en/continental_philosophy/n/,/c/en/analytic_philosophy/
/c/en/contingency/n/,/c/en/inevitability/
/c/en/contingent/a/,/c/en/certain/
/c/en/contingentism/n/,/c/en/necessitism/
/c/en/continuance/n/,/c/en/discontinuance/
/c/en/continuationism/n/,/c/en/cessationism/
/c/en/continue/,/c/en/pause/
/c/en/continue/,/c/en/stop/
/c/en/continue/v/,/c/en/terminate/
/c/en/continuity/n/,/c/en/discontinuity/
/c/en/continuous/a/,/c/en/broken/
/c/en/continuous/a/,/c/en/discontinuous/
/c/en/contra/,/c/en/for/
/c/en/contract/v/,/c/en/grow/
/c/en/contract/v/,/c/en/increase/
/c/en/contract/v/,/c/en/grow/
/c/en/contract/v/,/c/en/increase/
/c/en/contractible/a/,/c/en/incontractible/
/c/en/contractible/a/,/c/en/noncontractible/
/c/en/contractible/a/,/c/en/uncontractible/
/c/en/contraction/,/c/en/expansion/
/c/en/contraction/n/,/c/en/dilatation/
/c/en/contraction/n/,/c/en/expansion/
/c/en/contradicted/a/,/c/en/uncontradicted/
/c/en/contradiction/n/,/c/en/tautology/
/c/en/contradirectional/a/,/c/en/codirectional/
/c/en/contralateral/a/,/c/en/ipsilateral/
/c/en/contrapolar/a/,/c/en/copolar/
/c/en/contrarious/a/,/c/en/cooperative/
/c/en/contrast_radiography/n/,/c/en/plain_radiography/
/c/en/contrasting/a/,/c/en/identical/
/c/en/contrite/a/,/c/en/attrite/
/c/en/contrived/a/,/c/en/spontaneous/
/c/en/control/,/c/en/chaos/
/c/en/control/,/c/en/free/
/c/en/control/,/c/en/go/
/c/en/control/,/c/en/let/
/c/en/control/,/c/en/let_go/
/c/en/control/,/c/en/out/
/c/en/control/,/c/en/out_of/
/c/en/control/v/,/c/en/defy/
/c/en/control/v/,/c/en/obey/
/c/en/controllable/a/,/c/en/uncontrollable/
/c/en/controversial/a/,/c/en/incontrovertible/
/c/en/controversial/a/,/c/en/noncontroversial/
/c/en/controversial/a/,/c/en/uncontroversial/
/c/en/controvertible/a/,/c/en/incontrovertible/
/c/en/conus/n/,/c/en/oconus/
/c/en/convenience/n/,/c/en/inconvenience/
/c/en/convenient/a/,/c/en/inconvenient/
/c/en/conventional/a/,/c/en/atypical/
/c/en/conventional/a/,/c/en/imaginative/
/c/en/conventional_warfare/n/,/c/en/guerrilla_warfare/
/c/en/converge/v/,/c/en/diverge/
/c/en/convergence/n/,/c/en/divergence/
/c/en/conversion/n/,/c/en/deconversion/
/c/en/convert/v/,/c/en/deconvert/
/c/en/convertible/a/,/c/en/inconvertible/
/c/en/convex/a/,/c/en/concave/
/c/en/convex_function/n/,/c/en/concave_function/
/c/en/convexification/n/,/c/en/concavification/
/c/en/convexity/n/,/c/en/concavity/
/c/en/convolve/v/,/c/en/deconvolve/
/c/en/cooked/a/,/c/en/raw/
/c/en/cooked/a/,/c/en/uncooked/
/c/en/cooked_mode/n/,/c/en/raw_mode/
/c/en/cookie/,/c/en/cake/
/c/en/cool/,/c/en/geeky/
/c/en/cool/,/c/en/hot/
/c/en/cool/,/c/en/lame/
/c/en/cool/,/c/en/warm/
/c/en/cool/a/,/c/en/hot/
/c/en/cool/a/,/c/en/warm/
/c/en/cool/a/,/c/en/démodé/
/c/en/coolheaded/a/,/c/en/hotheaded/
/c/en/coolheaded/a/,/c/en/reckless/
/c/en/cooling/a/,/c/en/heaty/
/c/en/cooling/n/,/c/en/warming/
/c/en/coolth/n/,/c/en/warmth/
/c/en/cooperation/n/,/c/en/competition/
/c/en/cooperative/a/,/c/en/adversarial/
/c/en/cooperative/a/,/c/en/competitive/
/c/en/coordinated/a/,/c/en/uncoordinated/
/c/en/coordination/n/,/c/en/incoordination/
/c/en/coordination/n/,/c/en/subordination/
/c/en/cope/v/,/c/en/lose_one's_shit/
/c/en/copolar/a/,/c/en/contrapolar/
/c/en/copy/,/c/en/creation/
/c/en/copy/,/c/en/erase/
/c/en/copy/,/c/en/new/
/c/en/copy/,/c/en/original/
/c/en/copy/,/c/en/paste/
/c/en/copy/,/c/en/unique/
/c/en/copy/n/,/c/en/original/
/c/en/copy_editing/n/,/c/en/content_editing/
/c/en/copyrightability/n/,/c/en/uncopyrightability/
/c/en/copyrightable/a/,/c/en/uncopyrightable/
/c/en/copyrighted/a/,/c/en/public_domain/
/c/en/copyrighted/a/,/c/en/uncopyrighted/
/c/en/corded/a/,/c/en/cordless/
/c/en/cordless/a/,/c/en/corded/
/c/en/core/,/c/en/peripheral/
/c/en/cork/v/,/c/en/uncork/
/c/en/corn/,/c/en/agricultural/
/c/en/corn/,/c/en/agricultural_seed/
/c/en/corn/,/c/en/seed/
/c/en/corn/,/c/en/vegetable/
/c/en/corn/,/c/en/yellow/
/c/en/corn/,/c/en/yellow_vegetable/
/c/en/corner/,/c/en/center/
/c/en/corner/,/c/en/edge/
/c/en/corner/,/c/en/straight/
/c/en/corner/,/c/en/straight_edge/
/c/en/corner/,/c/en/wall/
/c/en/corner_infield/n/,/c/en/middle_infield/
